num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos,grupo,ano,mes
2676281,SP3544004201908,2019-08-02,SP,2019,8,82019,3544004,SEXTA-FEIRA,NOITE,COLISAO LATERAL,CHUVA,SP 308,153,0,JARDIM CORCOVADO,153,,,194300,NAO INFORMADO,MOLHADA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,1,0,2,2,0,Com Feridos,2019,8
1795260,BA2933307202104,2021-04-12,BA,2021,4,42021,2933307,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,BR 116  KM 9,0,0,,0,,,170000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,SIMPLES  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,SIM,1,0,3,3,0,Com Feridos,2021,4
138887,DF5300108202401,2024-01-04,DF,2024,1,12024,5300108,QUINTA-FEIRA,MADRUGADA,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,,35364,0,CANDANGOLANDIA,0,-0.0,-0.0,0,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,1
1788857,BA2910800201906,2019-06-29,BA,2019,6,62019,2910800,SABADO,TARDE,DESCONHECIDO,NAO INFORMADO,AVENIDA PRESIDENTE DUTRA,0,0,CENTRO,0,,,134500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,6
6409568,MG3111903202103,2021-03-06,MG,2021,3,32021,3111903,SABADO,NOITE,CHOQUE,NAO INFORMADO,CRISTOVAO CUSTODIO OLIVEIRA,0,0,,0,,,230000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2021,3
4663569,DF5300108202301,2023-01-18,DF,2023,1,12023,5300108,QUARTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,SHCS SQS 213 BL J,10868,0,BRASILIA,0,-0.0,-0.0,143000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,1
5126002,MG3106200202310,2023-10-27,MG,2023,10,102023,3106200,SEXTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,JOSE CLETO,1697,0,SANTA CRUZ,0,-19.8712662,-43.9456683,173800,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,10
604790,SC4209102202205,2022-05-19,SC,2022,5,52022,4209102,QUINTA-FEIRA,NOITE,DESCONHECIDO,NAO INFORMADO,RUA AZULAO,0,0,,0,,,214000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,5
1434590,PR4121406201909,2019-09-26,PR,2019,9,92019,4121406,QUINTA-FEIRA,NOITE,COLISAO TRASEIRA,DESCONHECIDAS,RUA ARNALDO BUSATO,0,0,CENTRO,0,,,210500,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2019,9
3605199,SP3539806202302,2023-02-05,SP,2023,2,22023,3539806,DOMINGO,MANHA,DESCONHECIDO,CLARO,RUA DEPUTADO CUNHA BUENO,440,0,VILA ACARATI,0,-23.528838,-46.3501501,72000,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2023,2
3383082,RJ3304557201806,2018-06-15,RJ,2018,6,62018,3304557,SEXTA-FEIRA,NOITE,COLISAO,NAO INFORMADO,LEOPOLDO BULHOES,0,0,,0,-0.0,-0.0,213100,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,6
3843267,MG3106200202106,2021-06-22,MG,2021,6,62021,3106200,TERCA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,CURITIBA,248,30170120,CENTRO,0,-19.9144062,-43.9399646,132000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,6
3614564,SP3534401202210,2022-10-05,SP,2022,10,102022,3534401,QUARTA-FEIRA,TARDE,DESCONHECIDO,DESCONHECIDAS,SP 021,16,0,SETOR MILITAR,16,-23.5194171,-46.8159282,151143,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2022,10
3103970,SP3505708202107,2021-07-10,SP,2021,7,72021,3505708,SABADO,NOITE,DESCONHECIDO,DESCONHECIDAS,ALAMEDA PURUS,100,0,CENTRO COMERCIAL,0,,,193715,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2021,7
1617090,SP3550308202101,2021-01-04,SP,2021,1,12021,3550308,SEGUNDA-FEIRA,TARDE,ATROPELAMENTO COM PEDESTRE,CLARO,RUA ARICURANA,1,0,ARTUR ALVIM,0,,,124400,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,3,3,0,Com Feridos,2021,1
1687913,RO1100304202305,2023-05-30,RO,2023,5,52023,1100304,TERCA-FEIRA,TARDE,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,BR 364,0,0,CENTRO,0,-0.0,-0.0,173000,FEDERAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,5
1406056,SC4205209202201,2022-01-17,SC,2022,1,12022,4205209,SEGUNDA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RUA RODOVIA BR 282,0,0,,0,,,105000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,1
6619374,SC4205407202206,2022-06-20,SC,2022,6,62022,4205407,SEGUNDA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RUA ACELON PACHECO DA COSTA,0,0,,0,,,94900,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,6
2613892,MG3170206202403,2024-03-18,MG,2024,3,32024,3170206,SEGUNDA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,BR050,60,0,,0,-18.8080955,-48.2445474,140000,FEDERAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,3
3732932,SC4202404202208,2022-08-01,SC,2022,8,82022,4202404,SEGUNDA-FEIRA,NOITE,DESCONHECIDO,NAO INFORMADO,RUA SANTA MARIA,0,0,,0,,,195000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,8
5535371,SP3538709202405,2024-05-11,SP,2024,5,52024,3538709,SABADO,MANHA,ATROPELAMENTO COM PEDESTRE,CLARO,RUA BENJAMIN CONSTANT,2707,0,,0,-22.740603,-47.6539859,63700,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO INFORMADO,NAO,1,0,0,0,0,Total Geral,2024,5
5296459,MG3131307202311,2023-11-18,MG,2023,11,112023,3131307,SABADO,MANHA,COLISAO LATERAL,CLARO,JOHANN MENDEL,0,0,CIDADE NOBRE,0,-19.4585337,-42.5592115,101242,NAO INFORMADO,SECA,MESMA SUPERFICIE  OUTROS,ASFALTO,NAO HAVIA CURVA,NAO INFORMADO,SIMPLES  SEM CICLOVIA,NAO INFORMADO,SIM,NAO,1,0,4,4,0,Com Feridos,2023,11
3635877,SP3550308202104,2021-04-18,SP,2021,4,42021,3550308,DOMINGO,NOITE,ATROPELAMENTO COM PEDESTRE,CLARO,ACESSO AVENIDA RAGUEB CHOHFI,7660,0,IGUATEMI,0,,,190900,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2021,4
5749035,PA1504406202005,2020-05-18,PA,2020,5,52020,1504406,SEGUNDA-FEIRA,NOITE,COLISAO,CLARO,PRINCIPAL  RUA,0,0,,0,,,184500,MUNICIPAL,SECA,NAO FOI EM CRUZAMENTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2020,5
3512672,MG3137502201811,2018-11-11,MG,2018,11,112018,3137502,DOMINGO,MANHA,COLISAO LATERAL,NAO INFORMADO,JOAO PIRES,0,0,,0,,,110000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,11
2587623,PR4106902202009,2020-09-04,PR,2020,9,92020,4106902,SEXTA-FEIRA,MANHA,COLISAO TRANSVERSAL,DESCONHECIDAS,RUA ARTHUR MARTINS FRANCO,0,0,CIDADE INDUSTRIAL,0,,,111300,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2020,9
4420242,PI2211001201802,2018-02-07,PI,2018,2,22018,2211001,QUARTA-FEIRA,MANHA,NAO INFORMADO,NAO INFORMADO,AV  HOMERO CASTELO BRANCO C RUA ALAIDE,0,0,JOCKEY CLUB,0,,,100000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2018,2
3391842,SP3544905202404,2024-04-07,SP,2024,4,42024,3544905,DOMINGO,NOITE,COLISAO TRASEIRA,CLARO,RUA VOLUNTARIO NELIO GUIMARAES,10,0,,0,-20.7741506,-47.840918,184000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO INFORMADO,SIM,1,0,0,0,0,Total Geral,2024,4
6040996,SC4202404202004,2020-04-28,SC,2020,4,42020,4202404,TERCA-FEIRA,TARDE,DESCONHECIDO,NAO INFORMADO,RUA DAS MISSOES,0,0,,0,,,173000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,4
1217840,PR4106902202405,2024-05-18,PR,2024,5,52024,4106902,SABADO,TARDE,COLISAO FRONTAL,DESCONHECIDAS,RUA DAVID TOWS,0,0,XAXIM,0,,,150000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2024,5
4999825,GO5208707202001,2020-01-26,GO,2020,1,12020,5208707,DOMINGO,NOITE,CHOQUE,CLARO,AVENIDA DONA FLORINDA  CEP 74487-000,0,0,RESIDENCIAL SAO MARCOS,0,,,190000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,1
2831603,SC4202107202109,2021-09-24,SC,2021,9,92021,4202107,SEXTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,RUA WALDEMAR FRANCISCO,0,0,,0,,,102000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,9
1847169,MG3170206201903,2019-03-30,MG,2019,3,32019,3170206,SABADO,TARDE,CHOQUE,NAO INFORMADO,LIDORMIRA BORGES DO NASCIMENTO,0,0,,0,,,121000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,3
1094306,MG3106200201911,2019-11-20,MG,2019,11,112019,3106200,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,VILARINHO,0,0,,0,,,161042,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,11
550925,DF5300108202007,2020-07-14,DF,2020,7,72020,5300108,TERCA-FEIRA,TARDE,COLISAO,NAO INFORMADO,GERAL,72856,0,TAGUATINGA,0,-0.0,-0.0,130900,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,7
5516883,PI2211001202109,2021-09-19,PI,2021,9,92021,2211001,DOMINGO,TARDE,NAO INFORMADO,NAO INFORMADO,AVENIDA GETULIO VARGAS,0,64020080,SANTA LUZIA,0,,,153000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,9
6098060,SP3501905202204,2022-04-25,SP,2022,4,42022,3501905,SEGUNDA-FEIRA,TARDE,DESCONHECIDO,DESCONHECIDAS,SP 360,109,0,MARTIRIO,109,,,123636,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2022,4
1938829,PR4113700202009,2020-09-20,PR,2020,9,92020,4113700,DOMINGO,NOITE,CHOQUE,DESCONHECIDAS,AVENIDA ARTHUR THOMAS,828,0,JARDIM NOVO BANDEIRANTES,0,,,205000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,3,3,0,Com Feridos,2020,9
4484492,PI2211001202103,2021-03-14,PI,2021,3,32021,2211001,DOMINGO,MANHA,NAO INFORMADO,NAO INFORMADO,AV PROFESSOR CAMILO FILHO,0,0,TODOS OS SANTOS,0,,,100000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2021,3
893689,MG3106200202208,2022-08-09,MG,2022,8,82022,3106200,TERCA-FEIRA,MANHA,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,ORIENTE,39,0,SERRA,0,-19.9375151,-43.9166831,91000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,8
2072035,GO5208707202203,2022-03-06,GO,2022,3,32022,5208707,DOMINGO,TARDE,COLISAO,OUTRAS CONDICOES,RUA C-233  CEP 74290-040,0,0,JARDIM AMERICA,0,-16.7108079,-49.2769294,174000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,3
2784088,PR4113700202007,2020-07-30,PR,2020,7,72020,4113700,QUINTA-FEIRA,TARDE,NAO INFORMADO,DESCONHECIDAS,RUA GOIAS,0,0,QUEBEC,0,,,163000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2020,7
2777617,MG3133501202110,2021-10-10,MG,2021,10,102021,3133501,DOMINGO,NOITE,OUTROS ACIDENTES DE TRANSITO,CHUVA,MG 260,0,0,,66,-20.4735242,-45.0621991,213000,ESTADUAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO,1,0,5,5,0,Com Feridos,2021,10
3864145,ES3202504202304,2023-04-16,ES,2023,4,42023,3202504,DOMINGO,MADRUGADA,COLISAO,NAO INFORMADO,RODOVIA ES 257,3,0,SAO BENEDITO,0,-20.30306,-40.30678,55000,ESTADUAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,4
446924,SP3538006202204,2022-04-23,SP,2022,4,42022,3538006,SABADO,TARDE,CHOQUE,CLARO,SP 123,31,0,ATALAIA,31,,,160000,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2022,4
2385999,MG3134608202010,2020-10-16,MG,2020,10,102020,3134608,SEXTA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,MG 010,0,0,,0,,,120214,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,10
4068340,SC4204400202109,2021-09-08,SC,2021,9,92021,4204400,QUARTA-FEIRA,TARDE,DESCONHECIDO,NAO INFORMADO,LINHA MONTE ALEGRE,0,0,,0,,,121500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,9
4606668,MG3167202201812,2018-12-15,MG,2018,12,122018,3167202,SABADO,MANHA,CHOQUE,NAO INFORMADO,EQUADOR,0,0,,0,,,91000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,12
3562609,MG3170107202403,2024-03-27,MG,2024,3,32024,3170107,QUARTA-FEIRA,TARDE,COLISAO FRONTAL,NAO INFORMADO,LEOPOLDINO DE OLIVEIRA,0,0,ESTADOS UNIDOS,0,-19.750236,-47.9267138,123500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,3
1515430,SC4209409202206,2022-06-15,SC,2022,6,62022,4209409,QUARTA-FEIRA,NOITE,COLISAO,NAO INFORMADO,RODOVIA SC A101F  KM 2 600,0,0,,0,,,193000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,6
1037247,SC4202909201909,2019-09-24,SC,2019,9,92019,4202909,TERCA-FEIRA,NOITE,COLISAO,NAO INFORMADO,RUA GENERAL OSORIO,0,0,,0,,,214900,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,9
549727,PR4106902202204,2022-04-20,PR,2022,4,42022,4106902,QUARTA-FEIRA,TARDE,COLISAO FRONTAL,DESCONHECIDAS,RUA PIQUIRI,0,0,CENTRO,0,,,164000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2022,4
3270746,PR4101804201905,2019-05-26,PR,2019,5,52019,4101804,DOMINGO,NOITE,CHOQUE,CLARO,RUA SILVIO CANTELE,964,0,CAPELA VELHA,0,,,200000,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,DESCONHECIDO,NAO INFORMADO,SIMPLES  COM CICLOVIA,DESCONHECIDO,DESCONHECIDO,SIM,1,0,2,2,0,Com Feridos,2019,5
939500,TO1709500201911,2019-11-11,TO,2019,11,112019,1709500,SEGUNDA-FEIRA,NOITE,COLISAO,NAO INFORMADO,RUA 07 C AV RIO GRANDE DO SUL,0,0,,0,,,213700,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,11
1323898,MG3151800202105,2021-05-12,MG,2021,5,52021,3151800,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,FRANCISCO SALLES,0,0,,0,,,143000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,5
2999490,DF5300108202406,2024-06-14,DF,2024,6,62024,5300108,SEXTA-FEIRA,MADRUGADA,COLISAO,CLARO,SCIA Q 15 CJ 10 LT 9,2618,0,ESTRUTURAL,0,-0.0,-0.0,32000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,5,5,0,Com Feridos,2024,6
5021583,RO1100304202401,2024-01-08,RO,2024,1,12024,1100304,SEGUNDA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,DEDIMES CECHINEL,2281,0,CRISTO REI,0,-12.715094,-60.133582,65000,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2024,1
1809270,RO1100205202206,2022-06-24,RO,2022,6,62022,1100205,SEXTA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,CARLOS GOMES,633,0,CAIARI,0,-8.761888,-63.906359,120000,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,6
676170,PR4108304202306,2023-06-03,PR,2023,6,62023,4108304,SABADO,TARDE,COLISAO TRANSVERSAL,DESCONHECIDAS,RUA NOVA UNIAO,0,0,TRES LAGOAS,0,,,164500,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2023,6
5340434,MG3106200202204,2022-04-17,MG,2022,4,42022,3106200,DOMINGO,MANHA,DESCONHECIDO,NAO INFORMADO,SILVA LOBO,620,0,NOVA SUISSA,0,-19.92845,-43.9714762,113909,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,4
4605489,TO1721000202009,2020-09-24,TO,2020,9,92020,1721000,QUINTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,RUA 13 QD 48 LT 19,0,0,,0,,,105200,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,9
